fold,pair,open_date,close_date,profit_ratio,profit_abs,exit_reason,regime,stake_amount
1,XRP/USDT,2021-08-11 12:10:00+00:00,2021-08-11 13:45:00+00:00,0.020038463698832467,0.73313344,roi,bear_high_vol,36.54976
1,AVAX/USDT,2021-08-11 12:25:00+00:00,2021-08-11 13:50:00+00:00,0.019985712126219645,0.72883478,roi,bear_high_vol,36.43136
1,ADA/USDT,2021-08-11 21:05:00+00:00,2021-08-12 02:20:00+00:00,0.020015530933768535,0.74659138,roi,bear_high_vol,37.26334
1,SOL/USDT,2021-08-11 21:05:00+00:00,2021-08-12 02:55:00+00:00,0.018123574122153766,0.67705302,exit_signal,bear_high_vol,37.320268
1,ZEC/USDT,2021-08-12 04:30:00+00:00,2021-08-13 00:45:00+00:00,-0.020440831095562922,-0.770984,exit_signal,bear_high_vol,37.68016
1,BNB/USDT,2021-08-12 04:25:00+00:00,2021-08-13 00:50:00+00:00,-0.010925170849365418,-0.4111562,exit_signal,bear_high_vol,37.59625
1,BTC/USDT,2021-08-11 21:05:00+00:00,2021-08-13 06:35:00+00:00,-0.01045431771396044,-0.38595402,exit_signal,bear_high_vol,36.881264
1,ADA/USDT,2021-08-13 14:35:00+00:00,2021-08-13 17:45:00+00:00,0.020007099202001596,0.74451008,roi,bear_high_vol,37.17512
1,NEAR/USDT,2021-08-13 14:35:00+00:00,2021-08-13 20:05:00+00:00,0.0200118572732932,0.74060224,roi,bear_high_vol,36.9712
1,BNB/USDT,2021-08-13 15:20:00+00:00,2021-08-13 20:10:00+00:00,0.01781929269756415,0.66115182,exit_signal,bear_high_vol,37.06608
1,XRP/USDT,2021-08-14 10:00:00+00:00,2021-08-14 12:00:00+00:00,0.02004267816988665,0.7608185,roi,bear_high_vol,37.922
1,ETH/USDT,2021-08-14 10:00:00+00:00,2021-08-14 14:55:00+00:00,-0.0016717649954391069,-0.06354028,exit_signal,bear_high_vol,37.969932
1,BTC/USDT,2021-08-14 10:00:00+00:00,2021-08-14 19:45:00+00:00,0.003336074842316207,0.1255451,exit_signal,bear_high_vol,37.594984
1,UNI/USDT,2021-08-15 04:00:00+00:00,2021-08-15 20:10:00+00:00,-0.01613619572432413,-0.6144192,exit_signal,bear_high_vol,38.03904
1,NEAR/USDT,2021-08-15 03:55:00+00:00,2021-08-15 20:20:00+00:00,-0.001499203635835629,-0.05716998,exit_signal,bear_high_vol,38.09547
1,AAVE/USDT,2021-08-15 04:00:00+00:00,2021-08-15 20:30:00+00:00,-0.020006400113493198,-0.7617258,exit_signal,bear_high_vol,38.03607
1,UNI/USDT,2021-08-16 03:45:00+00:00,2021-08-16 05:25:00+00:00,0.019999760698254338,0.75187854,roi,bear_high_vol,37.55682
1,ADA/USDT,2021-08-16 03:35:00+00:00,2021-08-16 07:35:00+00:00,0.01999950420854641,0.75397575,roi,bear_high_vol,37.66206
1,XRP/USDT,2021-08-16 09:20:00+00:00,2021-08-17 00:20:00+00:00,-0.10173532562885217,-3.89231227,stop_loss,bear_high_vol,38.22098
1,ETH/USDT,2021-08-16 03:55:00+00:00,2021-08-17 08:30:00+00:00,-0.019889943960600433,-0.74687302,exit_signal,bear_high_vol,37.51277
1,ZEC/USDT,2021-08-16 13:30:00+00:00,2021-08-17 09:05:00+00:00,0.005817205503971362,0.22218768,exit_signal,bear_high_vol,38.15676
1,BTC/USDT,2021-08-17 06:10:00+00:00,2021-08-17 09:30:00+00:00,0.019999974316727818,0.706434,roi,bear_high_vol,35.2864589
1,SOL/USDT,2021-08-17 11:25:00+00:00,2021-08-17 11:30:00+00:00,0.01999965516124714,0.74073924,roi,bear_high_vol,37.0006
1,SOL/USDT,2021-08-17 13:00:00+00:00,2021-08-17 15:50:00+00:00,0.019998658002386222,0.74657418,roi,bear_high_vol,37.29392
1,ZEC/USDT,2021-08-17 15:50:00+00:00,2021-08-18 01:10:00+00:00,-0.10177844329497467,-3.81316377,stop_loss,bear_high_vol,37.42791
1,ETH/USDT,2021-08-17 14:30:00+00:00,2021-08-18 06:00:00+00:00,-0.03499029525832624,-1.29526308,exit_signal,bear_high_vol,36.9808
1,NEAR/USDT,2021-08-18 11:50:00+00:00,2021-08-18 12:50:00+00:00,0.020010267531272753,0.6906582,roi,bear,34.48071
1,ADA/USDT,2021-08-18 11:50:00+00:00,2021-08-18 13:20:00+00:00,0.020008093029989342,0.71473944,roi,bear,35.68683
1,BTC/USDT,2021-08-17 14:30:00+00:00,2021-08-18 16:00:00+00:00,-0.004085900516619238,-0.15211481,exit_signal,bear_high_vol,37.1920086
1,DOGE/USDT,2021-08-18 19:25:00+00:00,2021-08-18 23:30:00+00:00,0.01998948077669593,0.72412452,roi,bear,36.18909
1,BTC/USDT,2021-08-18 19:20:00+00:00,2021-08-18 23:35:00+00:00,-0.001710289024572841,-0.06185522,exit_signal,bear,36.1304
1,ETH/USDT,2021-08-18 19:25:00+00:00,2021-08-18 23:35:00+00:00,0.005152412480389273,0.18640208,exit_signal,bear,36.14149
1,ADA/USDT,2021-08-19 03:30:00+00:00,2021-08-19 04:25:00+00:00,0.019981030968453262,0.73047216,roi,bear_high_vol,36.52176
1,XRP/USDT,2021-08-19 03:30:00+00:00,2021-08-19 05:25:00+00:00,0.019964675583107272,0.72976392,roi,bear_high_vol,36.51624
1,DOGE/USDT,2021-08-19 03:30:00+00:00,2021-08-19 09:55:00+00:00,0.020013778208840934,0.73067166,roi,bear_high_vol,36.47196
1,AVAX/USDT,2021-08-19 12:10:00+00:00,2021-08-19 12:15:00+00:00,0.019998095549935015,0.74219084,roi,bear_high_vol,37.076
1,AVAX/USDT,2021-08-19 13:30:00+00:00,2021-08-19 13:45:00+00:00,0.01998798606448289,0.74611656,roi,bear_high_vol,37.29096
1,DOGE/USDT,2021-08-19 17:10:00+00:00,2021-08-19 18:15:00+00:00,0.01999057573871747,0.75042125,roi,bear_high_vol,37.50125
1,SOL/USDT,2021-08-19 20:15:00+00:00,2021-08-19 20:30:00+00:00,0.02000466062636101,0.76096902,roi,bear_high_vol,38.001585
1,ADA/USDT,2021-08-20 03:25:00+00:00,2021-08-20 04:20:00+00:00,0.01999572145366853,0.76477093,roi,bear_high_vol,38.20852
1,XRP/USDT,2021-08-20 03:25:00+00:00,2021-08-20 05:00:00+00:00,0.019967194123092415,0.76478974,roi,bear_high_vol,38.26405
1,LINK/USDT,2021-08-20 03:25:00+00:00,2021-08-20 05:45:00+00:00,0.02001619831744916,0.76506001,roi,bear_high_vol,38.18386
1,XRP/USDT,2021-08-20 18:35:00+00:00,2021-08-20 20:30:00+00:00,0.019992968794005736,0.7806464,roi,bear_high_vol,39.00704
1,ETH/USDT,2021-08-20 18:35:00+00:00,2021-08-20 21:55:00+00:00,0.016208381243327352,0.6329827,exit_signal,bear_high_vol,39.013788
1,NEAR/USDT,2021-08-20 16:40:00+00:00,2021-08-20 22:00:00+00:00,-0.0036056739630193966,-0.13998952,exit_signal,bear_high_vol,38.786
1,ZEC/USDT,2021-08-21 00:30:00+00:00,2021-08-21 10:50:00+00:00,0.020000183059537727,0.78702984,roi,bear,39.31182
1,BTC/USDT,2021-08-21 04:20:00+00:00,2021-08-21 10:50:00+00:00,0.01126993459049225,0.44371604,exit_signal,bear,39.3323283
1,ADA/USDT,2021-08-21 09:40:00+00:00,2021-08-21 23:10:00+00:00,0.004537622231337912,0.1786704,exit_signal,bear,39.336
1,NEAR/USDT,2021-08-22 05:40:00+00:00,2021-08-22 06:00:00+00:00,0.01999591364940025,0.79777731,roi,bear,39.85716
1,ETH/USDT,2021-08-21 11:10:00+00:00,2021-08-22 06:45:00+00:00,0.0016720367032788102,0.06640972,exit_signal,bear,39.678182
1,XRP/USDT,2021-08-21 11:10:00+00:00,2021-08-22 07:20:00+00:00,0.010344921427291485,0.4124981,exit_signal,bear,39.83462
1,ADA/USDT,2021-08-22 12:45:00+00:00,2021-08-22 22:00:00+00:00,0.010588852336688884,0.42609372,exit_signal,bear,40.19964
1,XRP/USDT,2021-08-22 12:45:00+00:00,2021-08-22 22:15:00+00:00,-0.014931600309381711,-0.60148312,exit_signal,bear,40.24232
1,UNI/USDT,2021-08-22 12:15:00+00:00,2021-08-22 22:50:00+00:00,-0.022540067136979657,-0.90880986,exit_signal,bear,40.27947
1,NEAR/USDT,2021-08-23 05:25:00+00:00,2021-08-23 17:50:00+00:00,0.005754724317598569,0.22744566,exit_signal,bear,39.48381
1,XRP/USDT,2021-08-23 14:35:00+00:00,2021-08-23 23:30:00+00:00,0.015662182032576345,0.62477338,exit_signal,bear,39.85072
1,ZEC/USDT,2021-08-23 19:10:00+00:00,2021-08-23 23:45:00+00:00,0.014141364999140317,0.56631906,exit_signal,bear,40.00698
1,ADA/USDT,2021-08-24 00:45:00+00:00,2021-08-24 06:45:00+00:00,0.010621732745256624,0.4273122,exit_signal,bear,40.1898
1,BTC/USDT,2021-08-23 14:35:00+00:00,2021-08-24 07:05:00+00:00,-0.0021892530999153884,-0.08736774,exit_signal,bear,39.867688
1,BNB/USDT,2021-08-24 00:45:00+00:00,2021-08-25 05:40:00+00:00,-0.013540621825005055,-0.54202689,exit_signal,bear,39.9897
1,LINK/USDT,2021-08-24 09:20:00+00:00,2021-08-25 05:45:00+00:00,-0.06561817434744058,-2.65411916,exit_signal,bear,40.40752
1,XRP/USDT,2021-08-25 08:20:00+00:00,2021-08-25 12:20:00+00:00,0.007748791146070532,0.30065776,exit_signal,bear,38.76184
1,ZEC/USDT,2021-08-24 09:20:00+00:00,2021-08-25 14:50:00+00:00,-0.04891159240565589,-1.980188,exit_signal,bear,40.4446
1,BTC/USDT,2021-08-25 08:20:00+00:00,2021-08-25 15:55:00+00:00,0.01725495399657585,0.67774762,exit_signal,bear,39.2391976
1,BTC/USDT,2021-08-26 03:10:00+00:00,2021-08-26 21:25:00+00:00,-0.02455153879724861,-0.95105852,exit_signal,bear,38.698528
1,XRP/USDT,2021-08-26 03:10:00+00:00,2021-08-26 21:25:00+00:00,-0.037145673517254396,-1.45515186,exit_signal,bear,39.13506
1,BTC/USDT,2021-08-27 00:20:00+00:00,2021-08-27 01:00:00+00:00,0.019999958748133147,0.76179474,roi,bear,38.0517638
1,TRX/USDT,2021-08-27 00:20:00+00:00,2021-08-27 01:05:00+00:00,0.019944145159674034,0.75904322,roi,bear,38.020428
1,ETH/USDT,2021-08-26 03:10:00+00:00,2021-08-27 11:35:00+00:00,-0.006789800180287518,-0.26534692,exit_signal,bear,39.041184
1,BTC/USDT,2021-08-27 03:30:00+00:00,2021-08-27 11:40:00+00:00,0.019168114829983207,0.74480216,exit_signal,bear,38.8174898
1,LINK/USDT,2021-08-27 20:05:00+00:00,2021-08-27 20:30:00+00:00,0.020009221547683084,0.77684373,roi,bear,38.7855
1,BNB/USDT,2021-08-27 20:05:00+00:00,2021-08-28 00:00:00+00:00,0.01999919667960905,0.7767448,roi,bear,38.8
1,NEAR/USDT,2021-08-28 02:35:00+00:00,2021-08-28 12:35:00+00:00,0.019997821639087757,0.78887424,roi,bear,39.4086
1,ADA/USDT,2021-08-28 02:40:00+00:00,2021-08-28 21:55:00+00:00,0.01852828023040789,0.732228,exit_signal,bear,39.48
1,ZEC/USDT,2021-08-28 02:40:00+00:00,2021-08-28 22:05:00+00:00,0.020000966775160323,0.7894668,roi,bear,39.432
1,ETH/USDT,2021-08-28 19:10:00+00:00,2021-08-29 00:55:00+00:00,0.01274796158204111,0.50638792,exit_signal,bear,39.683367
1,ADA/USDT,2021-08-29 02:50:00+00:00,2021-08-29 06:40:00+00:00,0.0026256708366473158,0.1062,exit_signal,bear,40.4064
1,ETH/USDT,2021-08-29 03:00:00+00:00,2021-08-29 19:20:00+00:00,-0.004006694751615745,-0.1619055,exit_signal,bear,40.368375
1,BTC/USDT,2021-08-29 02:50:00+00:00,2021-08-29 22:35:00+00:00,0.007785750194758099,0.31202718,exit_signal,bear,40.036664
1,AVAX/USDT,2021-08-29 22:55:00+00:00,2021-08-30 14:50:00+00:00,-0.1017982017982018,-4.1107479,stop_loss,bear,40.341
1,NEAR/USDT,2021-08-29 13:55:00+00:00,2021-08-30 15:20:00+00:00,-0.04561425791344603,-1.8238425,exit_signal,bear,39.9441
1,XRP/USDT,2021-08-30 00:05:00+00:00,2021-08-30 17:00:00+00:00,-0.0037502660626179186,-0.15223272,exit_signal,bear,40.55196
1,BTC/USDT,2021-08-30 22:25:00+00:00,2021-08-31 07:45:00+00:00,-0.006734654875201354,-0.25803472,exit_signal,bear,38.276192
1,NEAR/USDT,2021-08-30 21:10:00+00:00,2021-08-31 07:55:00+00:00,-0.021464177866561827,-0.8208654,exit_signal,bear,38.2053
1,ZEC/USDT,2021-08-30 22:25:00+00:00,2021-08-31 11:20:00+00:00,0.0035120159343761826,0.1355004,exit_signal,bear,38.5434
1,AVAX/USDT,2021-08-31 14:40:00+00:00,2021-08-31 15:10:00+00:00,0.01999916710026916,0.760396,roi,bear,37.9834
1,SOL/USDT,2021-08-31 14:50:00+00:00,2021-08-31 17:40:00+00:00,-0.1017982017982018,-3.89241696,stop_loss,bear,38.1984
1,LINK/USDT,2021-08-31 22:40:00+00:00,2021-08-31 23:30:00+00:00,0.020010005308627055,0.72722576,roi,bear,36.3068
1,NEAR/USDT,2021-08-31 14:40:00+00:00,2021-09-01 00:35:00+00:00,0.019997312562579306,0.7618428,roi,bear,38.0592
1,ZEC/USDT,2021-08-31 22:25:00+00:00,2021-09-01 11:20:00+00:00,0.019984730259184867,0.74193687,roi,bear,37.0881
1,UNI/USDT,2021-09-01 13:25:00+00:00,2021-09-01 16:00:00+00:00,0.019985014985014985,0.75794944,roi,bear,37.888
1,AAVE/USDT,2021-09-01 09:45:00+00:00,2021-09-01 16:35:00+00:00,0.01998974053423259,0.7540967,roi,bear,37.6865
1,SOL/USDT,2021-09-01 22:20:00+00:00,2021-09-02 01:30:00+00:00,0.019992792843717765,0.76803948,roi,bear,38.37744
1,AVAX/USDT,2021-09-01 21:50:00+00:00,2021-09-02 03:30:00+00:00,0.011321153676573954,0.435609,exit_signal,bear,38.439
1,AAVE/USDT,2021-09-02 01:15:00+00:00,2021-09-02 04:30:00+00:00,0.019996056379929742,0.76878655,roi,bear,38.4085
1,LINK/USDT,2021-09-02 04:25:00+00:00,2021-09-02 10:35:00+00:00,0.020014199069426575,0.7728919,roi,bear,38.5786
1,BNB/USDT,2021-09-02 04:25:00+00:00,2021-09-02 12:10:00+00:00,0.0082106927442443,0.3173746,exit_signal,bear,38.6152
1,XRP/USDT,2021-09-02 14:45:00+00:00,2021-09-02 22:35:00+00:00,0.02003788211788212,0.7897806,roi,bear,39.375
1,ADA/USDT,2021-09-02 14:35:00+00:00,2021-09-03 03:50:00+00:00,-0.004344664405127959,-0.1709004,exit_signal,bear,39.2964
1,DOGE/USDT,2021-09-02 14:45:00+00:00,2021-09-03 04:00:00+00:00,-0.004353367468674279,-0.1719025,exit_signal,bear,39.4478
1,LINK/USDT,2021-09-02 23:25:00+00:00,2021-09-03 04:15:00+00:00,-0.0006717534956737615,-0.0265144,exit_signal,bear,39.431
1,SOL/USDT,2021-09-03 11:05:00+00:00,2021-09-03 12:35:00+00:00,0.020028961558739403,0.79238302,roi,bear,39.52234
1,AVAX/USDT,2021-09-03 11:00:00+00:00,2021-09-03 12:55:00+00:00,0.019933812524854804,0.7817798,roi,bear,39.1796
1,NEAR/USDT,2021-09-03 17:50:00+00:00,2021-09-04 03:10:00+00:00,-0.02436567323726857,-0.9715772,exit_signal,bear,39.835
1,BTC/USDT,2021-09-03 18:05:00+00:00,2021-09-04 03:40:00+00:00,-0.0026389264354114298,-0.10492552,exit_signal,bear,39.720963
1,UNI/USDT,2021-09-03 11:05:00+00:00,2021-09-04 10:15:00+00:00,-0.014418477586994237,-0.5706897,exit_signal,bear,39.5409
1,TRX/USDT,2021-09-04 11:00:00+00:00,2021-09-05 00:55:00+00:00,0.017869584936193606,0.7076841,exit_signal,bear,39.563153
1,SOL/USDT,2021-09-04 09:45:00+00:00,2021-09-05 01:10:00+00:00,0.002861495766337168,0.11365128,exit_signal,bear,39.67776
1,ADA/USDT,2021-09-05 06:25:00+00:00,2021-09-05 07:20:00+00:00,0.019995462620153105,0.7921718,roi,bear,39.578
1,BTC/USDT,2021-09-04 11:00:00+00:00,2021-09-05 09:00:00+00:00,0.005159046614351296,0.20312775,exit_signal,bear,39.333784
1,AAVE/USDT,2021-09-05 15:25:00+00:00,2021-09-05 17:40:00+00:00,0.019995539142937988,0.7978032,roi,bear,39.8592
1,UNI/USDT,2021-09-05 15:40:00+00:00,2021-09-06 00:05:00+00:00,0.02000356243618165,0.79968516,roi,bear,39.9372
1,AVAX/USDT,2021-09-06 02:25:00+00:00,2021-09-06 06:00:00+00:00,0.019991872534245413,0.8123216,roi,bear,40.592
1,SOL/USDT,2021-09-06 11:25:00+00:00,2021-09-06 13:55:00+00:00,0.02000442167015515,0.81827174,roi,bear,40.86368
1,ADA/USDT,2021-09-06 03:50:00+00:00,2021-09-07 02:15:00+00:00,-0.009640203166134249,-0.3909084,exit_signal,bear,40.5093
1,ETH/USDT,2021-09-06 11:40:00+00:00,2021-09-07 02:25:00+00:00,0.005772975046337941,0.23525445,exit_signal,bear,40.71028
1,LINK/USDT,2021-09-06 23:05:00+00:00,2021-09-07 09:40:00+00:00,-0.10179820179820182,-4.172805,stop_loss,bear,40.95
1,TRX/USDT,2021-09-07 06:55:00+00:00,2021-09-07 14:25:00+00:00,-0.101778789193689,-4.19538168,stop_loss,bear_high_vol,41.17941
1,SOL/USDT,2021-09-07 14:30:00+00:00,2021-09-07 14:30:00+00:00,0.019983382428023704,0.76559082,roi,bear_high_vol,38.2731
1,SOL/USDT,2021-09-07 14:50:00+00:00,2021-09-07 14:50:00+00:00,0.020008728012585294,0.77263656,roi,bear_high_vol,38.5764
1,SOL/USDT,2021-09-07 15:00:00+00:00,2021-09-07 15:00:00+00:00,0.019968533437653018,0.77577375,roi,bear_high_vol,38.811
1,BTC/USDT,2021-09-07 07:00:00+00:00,2021-09-07 15:05:00+00:00,-0.1017981827041289,-4.15966664,stop_loss,bear_high_vol,40.8210738
1,SOL/USDT,2021-09-07 15:10:00+00:00,2021-09-07 15:10:00+00:00,0.020005072584813478,0.75592946,roi,bear_high_vol,37.74914
1,NEAR/USDT,2021-09-07 15:10:00+00:00,2021-09-07 15:10:00+00:00,0.019994332939787487,0.75954372,roi,bear_high_vol,37.95
1,UNI/USDT,2021-09-08 05:45:00+00:00,2021-09-08 08:15:00+00:00,-0.1017982017982018,-3.90296361,stop_loss,bear_high_vol,38.3019
1,SOL/USDT,2021-09-08 05:40:00+00:00,2021-09-08 08:20:00+00:00,-0.10179217921659535,-3.90040035,stop_loss,bear_high_vol,38.27901
1,NEAR/USDT,2021-09-08 08:20:00+00:00,2021-09-08 08:25:00+00:00,0.020003283279052302,0.71238048,roi,bear_high_vol,35.5776
1,ADA/USDT,2021-09-08 06:15:00+00:00,2021-09-08 12:40:00+00:00,0.015051198801198802,0.5749281,exit_signal,bear_high_vol,38.16
1,NEAR/USDT,2021-09-08 18:50:00+00:00,2021-09-08 20:15:00+00:00,0.020004775391998617,0.71825282,roi,bear_high_vol,35.8682
1,DOGE/USDT,2021-09-08 21:55:00+00:00,2021-09-08 22:20:00+00:00,0.020006763944338975,0.72568005,roi,bear_high_vol,36.2355
1,AAVE/USDT,2021-09-08 20:15:00+00:00,2021-09-09 05:10:00+00:00,0.0200118572732932,0.7273772,roi,bear_high_vol,36.311
1,UNI/USDT,2021-09-08 20:50:00+00:00,2021-09-09 05:15:00+00:00,0.02000281857917751,0.72868253,roi,bear_high_vol,36.3926
1,BNB/USDT,2021-09-09 02:35:00+00:00,2021-09-09 05:20:00+00:00,0.019993544005401712,0.7291332,roi,bear_high_vol,36.432
1,ETH/USDT,2021-09-09 10:15:00+00:00,2021-09-09 13:20:00+00:00,0.0200003551904931,0.74414124,roi,bear_high_vol,37.169232
1,XRP/USDT,2021-09-09 10:20:00+00:00,2021-09-10 01:20:00+00:00,0.0200014999906589,0.74685266,roi,bear_high_vol,37.30253
1,DOGE/USDT,2021-09-09 10:20:00+00:00,2021-09-10 01:40:00+00:00,0.01295039213840948,0.4834536,exit_signal,bear_high_vol,37.2939
1,BTC/USDT,2021-09-09 18:20:00+00:00,2021-09-10 01:40:00+00:00,0.006910980573397193,0.25761398,exit_signal,bear_high_vol,37.2388
1,TRX/USDT,2021-09-10 05:10:00+00:00,2021-09-10 20:15:00+00:00,-0.030363055045179208,-1.15771964,exit_signal,bear_high_vol,38.09113
1,AVAX/USDT,2021-09-10 21:00:00+00:00,2021-09-10 21:05:00+00:00,0.019892807346196247,0.7353342,roi,bear_high_vol,36.9279
1,AVAX/USDT,2021-09-10 21:45:00+00:00,2021-09-10 21:55:00+00:00,0.019908808096180806,0.7485525,roi,bear_high_vol,37.5615
1,BTC/USDT,2021-09-10 05:05:00+00:00,2021-09-11 01:15:00+00:00,-0.025578174331683922,-0.97496204,exit_signal,bear_high_vol,38.078873
1,BNB/USDT,2021-09-10 05:05:00+00:00,2021-09-11 01:45:00+00:00,-0.046852024380114266,-1.7831328,exit_signal,bear_high_vol,38.0208
1,ADA/USDT,2021-09-11 03:30:00+00:00,2021-09-11 04:30:00+00:00,0.019998263701034483,0.7438626,roi,bear_high_vol,37.1592
1,AAVE/USDT,2021-09-11 03:40:00+00:00,2021-09-11 06:00:00+00:00,0.01998808108318195,0.74357388,roi,bear_high_vol,37.1637
1,NEAR/USDT,2021-09-11 03:15:00+00:00,2021-09-11 06:55:00+00:00,0.019999592970760732,0.7373276,roi,bear_high_vol,36.8303
1,TRX/USDT,2021-09-11 16:10:00+00:00,2021-09-11 21:50:00+00:00,0.01017017331183687,0.38706065,exit_signal,bear_high_vol,38.020392
1,BNB/USDT,2021-09-11 16:10:00+00:00,2021-09-12 08:15:00+00:00,0.002884590947213257,0.1097772,exit_signal,bear_high_vol,38.0184
1,ZEC/USDT,2021-09-11 19:25:00+00:00,2021-09-12 08:20:00+00:00,0.0018082603894960876,0.068817,exit_signal,bear_high_vol,38.019
1,DOGE/USDT,2021-09-11 22:10:00+00:00,2021-09-12 08:20:00+00:00,0.013757742050222318,0.5237384,exit_signal,bear_high_vol,38.0306
1,TRX/USDT,2021-09-12 15:40:00+00:00,2021-09-12 16:15:00+00:00,0.02002662269998773,0.76937278,roi,bear_high_vol,38.379121
1,SOL/USDT,2021-09-12 17:55:00+00:00,2021-09-12 20:10:00+00:00,0.019995436486524694,0.7732802,roi,bear_high_vol,38.6342
1,BTC/USDT,2021-09-12 20:35:00+00:00,2021-09-12 23:00:00+00:00,0.00744501140692521,0.28732177,exit_signal,bear_high_vol,38.5539685
1,AAVE/USDT,2021-09-12 13:50:00+00:00,2021-09-12 23:10:00+00:00,-0.012344586692927925,-0.4714021,exit_signal,bear_high_vol,38.1488
1,ZEC/USDT,2021-09-12 15:40:00+00:00,2021-09-12 23:10:00+00:00,0.0033389070822225906,0.1281875,exit_signal,bear_high_vol,38.3537
1,LINK/USDT,2021-09-13 01:45:00+00:00,2021-09-13 13:35:00+00:00,-0.046595557855234136,-1.8027752,exit_signal,bear_high_vol,38.6512
1,XRP/USDT,2021-09-13 01:15:00+00:00,2021-09-13 13:40:00+00:00,-0.013963795677139996,-0.54215955,exit_signal,bear_high_vol,38.7873
1,DOGE/USDT,2021-09-13 01:30:00+00:00,2021-09-13 13:40:00+00:00,-0.01754065606524623,-0.6811878,exit_signal,bear_high_vol,38.796
1,ZEC/USDT,2021-09-14 00:10:00+00:00,2021-09-14 10:00:00+00:00,0.01997852187276023,0.75507538,roi,bear_high_vol,37.7566
1,BNB/USDT,2021-09-14 12:25:00+00:00,2021-09-14 15:05:00+00:00,0.020007165110128445,0.7576079,roi,bear_high_vol,37.829
1,XRP/USDT,2021-09-14 12:25:00+00:00,2021-09-14 15:25:00+00:00,0.020031284628964096,0.76310476,roi,bear_high_vol,38.05759
1,ZEC/USDT,2021-09-14 18:35:00+00:00,2021-09-14 20:40:00+00:00,0.019990560254330617,0.77122864,roi,bear_high_vol,38.5411
1,SOL/USDT,2021-09-14 11:45:00+00:00,2021-09-14 21:05:00+00:00,-0.1017799712313504,-3.88183328,stop_loss,bear_high_vol,38.10136
1,TRX/USDT,2021-09-14 21:25:00+00:00,2021-09-14 22:10:00+00:00,0.01998595809784621,0.74610968,roi,bear_high_vol,37.2944
1,BNB/USDT,2021-09-14 21:25:00+00:00,2021-09-14 22:40:00+00:00,0.018081024787433134,0.6776631,exit_signal,bear_high_vol,37.4418
1,NEAR/USDT,2021-09-14 18:40:00+00:00,2021-09-15 02:20:00+00:00,0.020001649027195204,0.76211212,roi,bear_high_vol,38.0644
1,ETH/USDT,2021-09-15 06:20:00+00:00,2021-09-15 10:35:00+00:00,0.01529284190856092,0.58208244,exit_signal,bull_high_vol,38.024387
1,UNI/USDT,2021-09-15 05:40:00+00:00,2021-09-15 10:40:00+00:00,0.012315970881707935,0.4703488,exit_signal,bull_high_vol,38.152
1,ZEC/USDT,2021-09-15 09:00:00+00:00,2021-09-15 10:40:00+00:00,0.009420785164492258,0.3609996,exit_signal,bull_high_vol,38.2812
1,SOL/USDT,2021-09-15 13:00:00+00:00,2021-09-15 14:00:00+00:00,0.019986969552186946,0.77341392,roi,bull_high_vol,38.65725
1,BNB/USDT,2021-09-15 21:00:00+00:00,2021-09-16 04:30:00+00:00,0.009228643397848929,0.3587038,exit_signal,bull_high_vol,38.8297
1,ADA/USDT,2021-09-15 20:50:00+00:00,2021-09-16 07:25:00+00:00,0.006823229000810358,0.2652,exit_signal,bull_high_vol,38.8284
1,AAVE/USDT,2021-09-16 07:45:00+00:00,2021-09-16 13:05:00+00:00,0.019988057055726233,0.78235458,roi,bull,39.102
1,TRX/USDT,2021-09-16 00:55:00+00:00,2021-09-16 16:40:00+00:00,0.004647960304022794,0.18163517,exit_signal,bull,39.039429
1,SOL/USDT,2021-09-16 13:45:00+00:00,2021-09-16 16:50:00+00:00,0.019988939058885744,0.78814307,roi,bull,39.38957
1,AVAX/USDT,2021-09-16 20:45:00+00:00,2021-09-16 22:00:00+00:00,0.020054698475008768,0.7942014,roi,bull,39.5622
1,ZEC/USDT,2021-09-16 08:20:00+00:00,2021-09-16 23:10:00+00:00,-0.028002279410730118,-1.0985628,exit_signal,bull,39.192
1,TRX/USDT,2021-09-17 06:30:00+00:00,2021-09-17 14:50:00+00:00,-0.10174700475558368,-4.04539331,stop_loss,bull,39.719616
1,NEAR/USDT,2021-09-17 08:05:00+00:00,2021-09-18 04:55:00+00:00,0.0033594600055097197,0.1325536,exit_signal,bull,39.4174
1,DOGE/USDT,2021-09-17 10:15:00+00:00,2021-09-18 06:20:00+00:00,0.0061924124295892865,0.2462278,exit_signal,bull,39.7231
1,BTC/USDT,2021-09-18 12:00:00+00:00,2021-09-19 06:10:00+00:00,-0.007345683766355053,-0.28095967,exit_signal,bull,38.2100564
1,XRP/USDT,2021-09-18 12:00:00+00:00,2021-09-19 07:05:00+00:00,-0.00023981581700635942,-0.00924273,exit_signal,bull,38.50245
1,UNI/USDT,2021-09-18 12:00:00+00:00,2021-09-19 07:05:00+00:00,-0.007259164193470763,-0.2795364,exit_signal,bull,38.4696
1,ADA/USDT,2021-09-19 10:35:00+00:00,2021-09-19 15:40:00+00:00,0.0017998914404834068,0.0690282,exit_signal,bull,38.313
1,DOGE/USDT,2021-09-19 11:00:00+00:00,2021-09-20 10:10:00+00:00,-0.101756409419726,-3.8917968,stop_loss,bull,38.208
1,ETH/USDT,2021-09-19 11:05:00+00:00,2021-09-20 11:25:00+00:00,-0.1017964427718907,-3.88480434,stop_loss,bull,38.124352
