pair,open_date,close_date,open_rate,close_rate,stake_amount,profit_abs,profit_ratio,exit_reason
UNI/USDT,2022-02-16 22:10:00,2022-02-16 22:15:00,11.26,11.27,2.336205561222272,-0.0025997029913068883,-0.0011127886323268395,exit_signal
AVAX/USDT,2022-02-16 23:40:00,2022-02-17 00:10:00,96.02,96.47,2.3353476592351408,0.006263022034260027,0.002681837117267266,exit_signal
AAVE/USDT,2022-02-16 23:45:00,2022-02-17 00:20:00,171.2,171.0,2.3353476592351408,-0.007396176990871885,-0.0031670560747662888,exit_signal
LINK/USDT,2022-02-17 00:20:00,2022-02-17 00:25:00,17.12,17.16,2.3349737180994588,0.0007801430880564775,0.00033411214953266003,exit_signal
AVAX/USDT,2022-02-17 00:25:00,2022-02-17 00:30:00,97.4,97.79,2.335231165318518,0.0046707020874302025,0.002000102669404523,exit_signal
SOL/USDT,2022-02-17 00:10:00,2022-02-17 00:30:00,101.82,102.03,2.3374144565064463,0.00014118148602959481,6.040070713030839e-05,exit_signal
NEAR/USDT,2022-02-16 23:45:00,2022-02-17 00:35:00,11.254,11.256,2.3353476592351408,-0.0042560849911952355,-0.0018224631242224395,exit_signal
NEAR/USDT,2022-02-17 00:55:00,2022-02-17 01:00:00,11.288,11.294,2.335414578850665,-0.00343070911999479,-0.0014689936215449833,exit_signal
ZEC/USDT,2022-02-17 00:55:00,2022-02-17 01:00:00,125.7,125.8,2.335414578850665,-0.0028147598146053224,-0.0012052505966587566,exit_signal
AVAX/USDT,2022-02-17 01:00:00,2022-02-17 01:05:00,97.8,97.65,2.333353574102247,-0.008241891535517397,-0.003532208588956969,exit_signal
ZEC/USDT,2022-02-17 01:10:00,2022-02-17 01:15:00,125.4,125.5,2.3306337498955263,-0.002804566450233239,-0.001203349282296696,exit_signal
NEAR/USDT,2022-02-17 01:50:00,2022-02-17 01:55:00,11.254,11.255,2.3297082429669493,-0.004452611924468924,-0.0019112315621111408,exit_signal
ZEC/USDT,2022-02-17 01:20:00,2022-02-17 02:00:00,125.2,124.9,2.3297082429669493,-0.010236202112269267,-0.0043937699680510955,exit_signal
AAVE/USDT,2022-02-17 02:15:00,2022-02-17 02:30:00,172.2,171.5,2.3248609343348257,-0.014090925419077999,-0.006060975609756032,exit_signal
NEAR/USDT,2022-02-17 02:15:00,2022-02-17 02:30:00,11.23,11.22,2.3248609343348257,-0.0067178750952061085,-0.002889581478183418,exit_signal
AVAX/USDT,2022-02-17 02:30:00,2022-02-17 02:35:00,97.62,97.87,2.3179940301651123,0.0012943439314105744,0.0005583896742470805,exit_signal
SOL/USDT,2022-02-17 02:15:00,2022-02-17 02:35:00,101.45,101.44,2.3248609343348257,-0.004878655932090221,-0.0020984721537703806,exit_signal
UNI/USDT,2022-02-17 02:30:00,2022-02-17 02:35:00,11.23,11.24,2.3179940301651123,-0.002573943504555605,-0.0011104185218165819,exit_signal
UNI/USDT,2022-02-17 02:45:00,2022-02-17 02:50:00,11.22,11.23,2.315961805848384,-0.0025698506669173697,-0.0011096256684492174,exit_signal
ZEC/USDT,2022-02-17 02:35:00,2022-02-17 02:50:00,124.2,124.3,2.315961805848384,-0.0027690847678623043,-0.0011956521739130892,exit_signal
SOL/USDT,2022-02-17 03:05:00,2022-02-17 05:30:00,101.3,99.82,2.3141999571549072,-0.03840521058215466,-0.016595459032576546,exit_signal
AAVE/USDT,2022-02-17 03:05:00,2022-02-17 05:55:00,170.8,167.3,2.3141999571549072,-0.05200310805360802,-0.022471311475409837,exit_signal
ZEC/USDT,2022-02-17 02:55:00,2022-02-17 05:55:00,124.2,121.3,2.3141999571549072,-0.058609629349684174,-0.025326086956521787,exit_signal
ADA/USDT,2022-02-17 05:55:00,2022-02-17 06:00:00,1.07,1.071,2.2650240343197097,-0.0024153200216439604,-0.0010663551401870186,exit_signal
DOGE/USDT,2022-02-17 05:55:00,2022-02-17 06:00:00,0.147,0.1472,2.2650240343197097,-0.0014514643811762151,-0.0006408163265305731,exit_signal
AAVE/USDT,2022-02-17 06:00:00,2022-02-17 06:15:00,167.2,168.0,2.263747995466779,0.006293002800795363,0.0027799043062201635,exit_signal
LINK/USDT,2022-02-17 06:00:00,2022-02-17 06:20:00,16.82,16.86,2.263747995466779,0.0008505878318280681,0.00037574316290125704,exit_signal
AVAX/USDT,2022-02-17 05:30:00,2022-02-17 06:40:00,94.57,95.24,2.301526237662796,0.01168626291702762,0.005077614465475328,exit_signal
NEAR/USDT,2022-02-17 07:00:00,2022-02-17 07:10:00,11.356,11.376,2.269961847138164,-0.0005461021280717179,-0.00024057766819306312,exit_signal
AVAX/USDT,2022-02-17 06:50:00,2022-02-17 07:30:00,94.73,94.42,2.269961847138164,-0.011960851430370734,-0.005269186107885593,exit_signal
SOL/USDT,2022-02-17 07:25:00,2022-02-17 07:30:00,99.94,100.21,2.2697816334359002,0.0015863943075394094,0.0006989193516109267,exit_signal
NEAR/USDT,2022-02-17 07:15:00,2022-02-17 07:35:00,11.388,11.499,2.2697816334359002,0.01756210652150851,0.007737355110642838,exit_signal
AVAX/USDT,2022-02-17 07:35:00,2022-02-17 07:45:00,94.18,94.79,2.2721535577374636,0.010157621707519675,0.0044704820556381334,exit_signal
AVAX/USDT,2022-02-17 08:00:00,2022-02-17 08:05:00,94.34,94.64,2.2755055729009452,0.0026778315529304266,0.0011768072927707987,exit_signal
NEAR/USDT,2022-02-17 07:40:00,2022-02-17 08:30:00,11.577,11.518,2.2721535577374636,-0.016112330165194387,-0.007091215340761793,exit_signal
XRP/USDT,2022-02-17 08:20:00,2022-02-17 11:45:00,0.822,0.8159,2.2763892573134124,-0.021428798581709783,-0.00941350364963503,exit_signal
AAVE/USDT,2022-02-17 08:30:00,2022-02-17 12:00:00,165.6,165.5,2.271072188358898,-0.005912193359912488,-0.0026032608695651833,exit_signal
AVAX/USDT,2022-02-17 08:15:00,2022-02-17 12:00:00,94.39,93.56,2.2763892573134124,-0.02454974514760233,-0.01078451107108802,exit_signal
LINK/USDT,2022-02-17 11:45:00,2022-02-17 12:00:00,16.54,16.62,2.264000684826934,0.00641147473260567,0.0028319226118501723,exit_signal
AVAX/USDT,2022-02-17 12:05:00,2022-02-17 22:10:00,93.49,89.2,2.256064031781214,-0.10793320177888009,-0.047841373408920654,exit_signal
ADA/USDT,2022-02-17 22:10:00,2022-02-17 22:55:00,1.021,1.031,2.2204460751941837,0.01728511792913163,0.007784524975514211,exit_signal
BTC/USDT,2022-02-17 22:55:00,2022-02-17 23:20:00,40711.68,40733.83,2.226150164110797,-0.003242330194124393,-0.001456474161714735,exit_signal
BNB/USDT,2022-02-17 23:20:00,2022-02-18 01:35:00,404.4,402.5,2.225080195146736,-0.01489384169199468,-0.006693620178041487,exit_signal
NEAR/USDT,2022-02-17 12:00:00,2022-02-18 01:40:00,11.195,10.629,2.256064031781214,-0.11846079351654862,-0.052507726663689205,exit_signal
LINK/USDT,2022-02-18 01:45:00,2022-02-18 01:50:00,15.8,15.82,2.1810731655279167,-0.0016040550749009696,-0.0007354430379747104,exit_signal
AAVE/USDT,2022-02-17 12:20:00,2022-02-18 02:00:00,165.4,154.7,2.256064031781214,-0.15031469913320553,-0.06662696493349467,exit_signal
NEAR/USDT,2022-02-18 01:50:00,2022-02-18 02:00:00,10.618,10.627,2.1805438273531994,-0.002514669350719456,-0.00115323036353359,exit_signal
AAVE/USDT,2022-02-18 02:10:00,2022-02-18 02:15:00,154.4,154.9,2.130110135753504,0.00263090675445721,0.001235103626943005,exit_signal
UNI/USDT,2022-02-18 02:00:00,2022-02-18 02:20:00,10.46,10.43,2.130110135753504,-0.010363413461615512,-0.004865200764818465,exit_signal
ZEC/USDT,2022-02-18 02:20:00,2022-02-18 02:30:00,114.6,114.8,2.127558408540142,-0.0005458134137091976,-0.00025654450261777584,exit_signal
AVAX/USDT,2022-02-18 01:35:00,2022-02-18 02:40:00,88.83,89.22,2.2201652273883776,0.005297354721884138,0.0023860182370820738,exit_signal
ADA/USDT,2022-02-18 02:40:00,2022-02-18 02:45:00,1.028,1.029,2.12912641717184,-0.0021891893219366434,-0.0010282101167316247,exit_signal
AAVE/USDT,2022-02-18 02:30:00,2022-02-18 03:25:00,154.3,154.2,2.1273782901136182,-0.005632106490677001,-0.002647440051847198,exit_signal
SOL/USDT,2022-02-18 02:45:00,2022-02-18 03:35:00,94.04,94.28,2.1284039846956007,0.001169671607072073,0.0005495533815397158,exit_signal
SOL/USDT,2022-02-18 03:40:00,2022-02-18 03:45:00,94.19,94.35,2.1269313811840114,-0.0006444699184520535,-0.0003030045652405075,exit_signal
UNI/USDT,2022-02-18 03:40:00,2022-02-18 03:45:00,10.39,10.39,2.1269313811840114,-0.004253862762368023,-0.002,exit_signal
NEAR/USDT,2022-02-18 02:15:00,2022-02-18 04:00:00,10.625,10.574,2.130978334982475,-0.014480423981872943,-0.006795200000000014,exit_signal
NEAR/USDT,2022-02-18 04:10:00,2022-02-18 04:20:00,10.568,10.588,2.120536391485323,-0.00023195874986354365,-0.00010938682816052446,exit_signal
ETH/USDT,2022-02-18 04:45:00,2022-02-18 05:25:00,2892.62,2891.25,2.120459845097868,-0.005244205623984503,-0.002473145452911164,exit_signal
AVAX/USDT,2022-02-18 04:40:00,2022-02-18 05:45:00,89.22,89.01,2.120459845097868,-0.009226923623204798,-0.00435137861466032,exit_signal
AAVE/USDT,2022-02-18 04:45:00,2022-02-18 05:55:00,153.9,153.6,2.120459845097868,-0.008370236230649634,-0.0039473684210527046,exit_signal
NEAR/USDT,2022-02-18 06:00:00,2022-02-18 06:05:00,10.77,10.772,2.112922194490181,-0.0038338649512280132,-0.001814484679665676,exit_signal
AVAX/USDT,2022-02-18 06:30:00,2022-02-18 06:35:00,88.65,88.89,2.111657019056276,0.00148780707738572,0.0007045685279187235,exit_signal
AAVE/USDT,2022-02-18 07:25:00,2022-02-18 07:30:00,153.4,153.4,2.112147995391813,-0.0042242959907836265,-0.002,exit_signal
AVAX/USDT,2022-02-18 07:25:00,2022-02-18 07:30:00,88.72,88.65,2.112147995391813,-0.005889112371731948,-0.002788210099188381,exit_signal
ZEC/USDT,2022-02-18 07:20:00,2022-02-18 07:30:00,117.6,117.4,2.112147995391813,-0.007812792329892983,-0.0036989795918366385,exit_signal
AAVE/USDT,2022-02-18 07:35:00,2022-02-18 07:40:00,153.3,153.6,2.106232349163318,-9.480106463967929e-05,-4.500978473592344e-05,exit_signal
ZEC/USDT,2022-02-18 07:35:00,2022-02-18 07:40:00,116.8,117.0,2.106232349163318,-0.0006095090188502923,-0.00028938356164381115,exit_signal
AVAX/USDT,2022-02-18 07:50:00,2022-02-18 07:55:00,88.53,88.7,2.1059999268357665,-0.00017199118345215259,-8.166723144694823e-05,exit_signal
AAVE/USDT,2022-02-18 07:45:00,2022-02-18 08:00:00,153.3,154.2,2.1059999268357665,0.00813962789726121,0.0038649706457924145,exit_signal
ZEC/USDT,2022-02-18 08:05:00,2022-02-18 08:10:00,117.4,117.8,2.1086292469513235,0.0029599838151410564,0.001403747870528036,exit_signal
AAVE/USDT,2022-02-18 08:25:00,2022-02-18 08:40:00,153.0,153.1,2.10960604161032,-0.002841763432522215,-0.0013470588235294488,exit_signal
XRP/USDT,2022-02-18 09:05:00,2022-02-18 09:10:00,0.7933,0.7933,2.1086682596775876,-0.0042173365193551755,-0.002,exit_signal
AAVE/USDT,2022-02-18 09:00:00,2022-02-18 09:20:00,153.2,153.0,2.1086682596775876,-0.006967414314939758,-0.003304177545691832,exit_signal
ZEC/USDT,2022-02-18 10:20:00,2022-02-18 10:25:00,116.1,116.4,2.1049772919022702,0.0012238240069201312,0.0005813953488373075,exit_signal
NEAR/USDT,2022-02-18 10:30:00,2022-02-18 10:35:00,10.844,10.88,2.105381153824554,0.0027717098258947075,0.001316488380671465,exit_signal
XRP/USDT,2022-02-18 10:20:00,2022-02-18 10:40:00,0.7878,0.7897,2.1049772919022702,0.00086171004904609,0.000409367859862926,exit_signal
ADA/USDT,2022-02-18 11:00:00,2022-02-18 11:05:00,1.028,1.028,2.106580182383284,-0.004213160364766568,-0.002,exit_signal
ETH/USDT,2022-02-18 11:05:00,2022-02-18 11:15:00,2891.99,2892.83,2.1051898394629114,-0.0035995231041506676,-0.0017098330215525833,exit_signal
ADA/USDT,2022-02-18 11:15:00,2022-02-18 12:10:00,1.025,1.028,2.1040019968385413,0.0019438925765915506,0.0009239024390245019,exit_signal
AAVE/USDT,2022-02-18 10:10:00,2022-02-18 14:00:00,152.6,150.6,2.1049772919022702,-0.03177053537817372,-0.015093053735255572,exit_signal
AVAX/USDT,2022-02-18 11:00:00,2022-02-18 18:35:00,88.03,85.36,2.106580182383284,-0.06804304242629569,-0.03230023855503807,exit_signal
AAVE/USDT,2022-02-18 14:10:00,2022-02-18 18:50:00,149.8,146.6,2.094159204714019,-0.04887862645769112,-0.023340453938584887,exit_signal
NEAR/USDT,2022-02-18 12:10:00,2022-02-18 18:50:00,10.78,10.359,2.1046434813888166,-0.08632142525211213,-0.041014749536178056,exit_signal
ETH/USDT,2022-02-18 18:50:00,2022-02-18 19:20:00,2796.07,2804.06,2.0270889836491066,0.0017326029567761338,0.000854724667121989,exit_signal
LINK/USDT,2022-02-18 18:50:00,2022-02-18 19:25:00,15.36,15.37,2.0270889836491066,-0.002735778296292084,-0.0013496093750000138,exit_signal
AAVE/USDT,2022-02-18 19:20:00,2022-02-18 19:30:00,146.6,146.7,2.0276607426248425,-0.0026735799559985925,-0.0013185538881310076,exit_signal
ADA/USDT,2022-02-18 18:35:00,2022-02-18 19:30:00,1.006,1.01,2.0717050007133415,0.004085748232023138,0.001972166998011932,exit_signal
NEAR/USDT,2022-02-18 19:25:00,2022-02-18 19:30:00,10.349,10.357,2.0267579357870664,-0.002488355042237149,-0.0012277514735724111,exit_signal
AAVE/USDT,2022-02-18 19:35:00,2022-02-18 20:00:00,146.1,146.5,2.026402794154216,0.0014896349082284353,0.0007351129363450083,exit_signal
ADA/USDT,2022-02-18 19:35:00,2022-02-18 20:05:00,1.006,1.01,2.026402794154216,0.00399640471531011,0.0019721669980119314,exit_signal
AAVE/USDT,2022-02-18 20:05:00,2022-02-18 21:25:00,146.2,146.8,2.028213187229984,0.004258970235838927,0.002099863201094547,exit_signal
ZEC/USDT,2022-02-18 19:30:00,2022-02-18 23:25:00,109.9,109.4,2.026402794154216,-0.01326288926146613,-0.006545040946314831,exit_signal
LINK/USDT,2022-02-18 23:25:00,2022-02-18 23:30:00,15.22,15.23,2.025241893951527,-0.0027211692990347677,-0.0013436268068331286,exit_signal
SOL/USDT,2022-02-18 23:30:00,2022-02-19 00:10:00,90.12,90.36,2.024343908082846,0.0013369834599320975,0.0006604527296936849,exit_signal
ADA/USDT,2022-02-18 21:25:00,2022-02-19 00:15:00,1.007,0.999,2.029618647407811,-0.020167193829158242,-0.009936444885799303,exit_signal
AVAX/USDT,2022-02-18 20:00:00,2022-02-19 00:15:00,85.03,84.33,2.0268943736739318,-0.02072328463715365,-0.010224156180171737,exit_signal
UNI/USDT,2022-02-19 00:10:00,2022-02-19 00:15:00,10.19,10.22,2.0247851126246235,0.001905563221793174,0.0009411187438666474,exit_signal
AVAX/USDT,2022-02-19 00:20:00,2022-02-19 00:35:00,84.2,84.48,2.0119200905939327,0.002659939958253193,0.0013220902612826736,exit_signal
DOGE/USDT,2022-02-19 01:45:00,2022-02-19 01:55:00,0.1428,0.1422,2.012797870780156,-0.012474272518490703,-0.006197478991596758,exit_signal
NEAR/USDT,2022-02-19 01:55:00,2022-02-19 02:00:00,10.305,10.333,2.0086813608490544,0.0014350230158730404,0.0007144104803493905,exit_signal
AVAX/USDT,2022-02-19 02:05:00,2022-02-19 02:10:00,84.32,84.31,2.0091549184442923,-0.004256348945465911,-0.00211847722960141,exit_signal
XRP/USDT,2022-02-19 02:05:00,2022-02-19 02:10:00,0.7876,0.7866,2.0091549184442923,-0.006566742751471939,-0.0032684103605891326,exit_signal
ADA/USDT,2022-02-19 02:10:00,2022-02-19 02:15:00,0.998,1.0,2.0055832981843023,4.019205006384335e-06,2.0040080160335443e-06,exit_signal
NEAR/USDT,2022-02-19 02:05:00,2022-02-19 02:15:00,10.32,10.325,2.0091549184442923,-0.0030458554940952474,-0.0015159883720931198,exit_signal
ZEC/USDT,2022-02-19 02:10:00,2022-02-19 02:25:00,109.7,110.0,2.0055832981843023,0.001468079661296205,0.0007319963536918607,exit_signal
ZEC/USDT,2022-02-19 02:30:00,2022-02-19 02:35:00,109.9,109.9,2.005063958497131,-0.004010127916994261,-0.002,exit_signal
ZEC/USDT,2022-02-19 03:20:00,2022-02-19 03:25:00,109.8,109.8,2.0037406162845226,-0.004007481232569045,-0.002,exit_signal
ZEC/USDT,2022-02-19 03:30:00,2022-02-19 03:45:00,109.4,109.7,2.002418147477775,0.001480764425328576,0.0007394881170018019,exit_signal
ETH/USDT,2022-02-19 04:10:00,2022-02-19 04:15:00,2798.75,2809.47,2.0029067997381333,0.0036582113160393013,0.0018264510942384278,exit_signal
LINK/USDT,2022-02-19 04:10:00,2022-02-19 04:15:00,15.33,15.39,2.0029067997381333,0.0038255127916721164,0.0019099804305284082,exit_signal
ZEC/USDT,2022-02-19 03:55:00,2022-02-19 04:20:00,109.3,109.6,2.0029067997381333,0.00148614585049183,0.000741994510521475,exit_signal
ZEC/USDT,2022-02-19 04:25:00,2022-02-19 04:30:00,109.4,109.6,2.00586685682434,-0.00034836810127683105,-0.00017367458866555206,exit_signal
ZEC/USDT,2022-02-19 04:35:00,2022-02-19 04:55:00,109.2,109.4,2.0057518953509184,-0.000341639059098182,-0.00017032967032964473,exit_signal
DOGE/USDT,2022-02-19 06:20:00,2022-02-19 06:50:00,0.1444,0.1453,2.0056391544614165,0.008476742215843672,0.0042264542936288904,exit_signal
DOGE/USDT,2022-02-19 06:55:00,2022-02-19 07:00:00,0.1448,0.1448,2.008436479392645,-0.004016872958785289,-0.002,exit_signal
DOGE/USDT,2022-02-19 07:05:00,2022-02-19 07:10:00,0.1443,0.1443,2.0071109113162455,-0.004014221822632491,-0.002,exit_signal
ADA/USDT,2022-02-19 08:25:00,2022-02-19 08:30:00,1.005,1.005,2.0057862181147765,-0.004011572436229553,-0.002,exit_signal
NEAR/USDT,2022-02-19 08:25:00,2022-02-19 08:30:00,10.343,10.344,2.0057862181147765,-0.0038178394349827624,-0.0019034129362854638,exit_signal
SOL/USDT,2022-02-19 08:25:00,2022-02-19 08:35:00,91.59,91.43,2.0057862181147765,-0.007512007735972527,-0.003745168686537794,exit_signal
XRP/USDT,2022-02-19 08:30:00,2022-02-19 08:35:00,0.7896,0.792,2.003202512197277,0.002076267649420452,0.0010364741641338256,exit_signal
ETH/USDT,2022-02-19 08:45:00,2022-02-19 09:00:00,2796.11,2789.65,2.0014087179687143,-0.008622153305327361,-0.004308042244403844,exit_signal
AVAX/USDT,2022-02-19 08:45:00,2022-02-19 09:25:00,85.62,85.55,2.0014087179687143,-0.005637464850648559,-0.0028167484232656786,exit_signal
AAVE/USDT,2022-02-19 08:45:00,2022-02-19 09:30:00,146.9,146.9,2.0014087179687143,-0.004002817435937429,-0.002,exit_signal
ADA/USDT,2022-02-19 09:00:00,2022-02-19 09:30:00,1.002,1.001,1.9985634073779563,-0.005989706499357513,-0.0029970059880240645,exit_signal
DOGE/USDT,2022-02-19 09:25:00,2022-02-19 09:45:00,0.1423,0.1429,1.9967030439772424,0.004417161758566513,0.0022122276879830596,exit_signal
ADA/USDT,2022-02-19 09:45:00,2022-02-19 09:50:00,0.999,1.001,1.9948631744589223,-2.177077962350893e-16,-1.0913419978998779e-16,exit_signal
UNI/USDT,2022-02-19 09:35:00,2022-02-19 10:00:00,10.24,10.23,1.9934055110785949,-0.005931549406500426,-0.002975585937499979,exit_signal
LINK/USDT,2022-02-19 10:05:00,2022-02-19 10:10:00,15.27,15.29,1.992905763154777,-0.0013781980916120038,-0.0006915520628683973,exit_signal
XRP/USDT,2022-02-19 09:50:00,2022-02-19 10:10:00,0.7836,0.7843,1.9948631744589223,-0.0022094713490464924,-0.0011075803981622848,exit_signal
AAVE/USDT,2022-02-19 10:15:00,2022-02-19 10:55:00,146.1,146.2,1.9917218322393595,-0.002621547627239152,-0.0013162217659137964,exit_signal
SOL/USDT,2022-02-19 10:55:00,2022-02-19 11:00:00,90.7,90.74,1.9908567215223707,-0.003104595090321279,-0.0015594266813672324,exit_signal
AAVE/USDT,2022-02-19 11:00:00,2022-02-19 11:05:00,145.8,145.8,1.9898322051425648,-0.00397966441028513,-0.002,exit_signal
ETH/USDT,2022-02-19 11:05:00,2022-02-19 13:50:00,2772.82,2744.0,1.9885189158871706,-0.024624539667707692,-0.012383357015601506,exit_signal
NEAR/USDT,2022-02-19 09:30:00,2022-02-19 13:50:00,10.257,10.07,1.9934055110785949,-0.04029314462273478,-0.02021322023983615,exit_signal
AAVE/USDT,2022-02-19 13:50:00,2022-02-19 14:40:00,144.9,144.3,1.9670960800713244,-0.012071372218077369,-0.006136645962732881,exit_signal
ADA/USDT,2022-02-19 14:40:00,2022-02-19 14:45:00,0.988,0.99,1.9631125272393588,4.371303198306628e-05,2.2267206477734645e-05,exit_signal
AVAX/USDT,2022-02-19 10:15:00,2022-02-19 14:45:00,84.77,83.13,1.9917218322393595,-0.042477691406223185,-0.02132712044355315,exit_signal
AVAX/USDT,2022-02-19 14:50:00,2022-02-19 15:15:00,83.04,83.18,1.9491093143758598,-0.0006154340826461215,-0.0003157514450866983,exit_signal
UNI/USDT,2022-02-19 13:50:00,2022-02-19 15:15:00,10.03,10.03,1.9670960800713244,-0.003934192160142649,-0.002,exit_signal
ZEC/USDT,2022-02-19 14:45:00,2022-02-19 15:15:00,112.9,115.158,1.9491093143758598,0.03504498547247788,0.017979999999999958,roi
XRP/USDT,2022-02-19 15:15:00,2022-02-19 15:20:00,0.8299,0.8306,1.9591727829216572,-0.0022674845860901132,-0.0011573683576334088,exit_signal
ZEC/USDT,2022-02-19 15:15:00,2022-02-19 15:40:00,114.8,114.6,1.9591727829216572,-0.007328125374447431,-0.0037404181184669235,exit_signal
XRP/USDT,2022-02-19 15:50:00,2022-02-19 15:55:00,0.8309,0.8312,1.95600623163468,-0.003206494268996805,-0.0016393067757851994,exit_signal
AVAX/USDT,2022-02-19 16:05:00,2022-02-19 16:20:00,84.77,85.15,1.954948088525911,0.004844821215495367,0.0024782352247258426,exit_signal
XRP/USDT,2022-02-19 16:05:00,2022-02-19 16:20:00,0.8446,0.8458,1.954948088525911,-0.001135101281805764,-0.0005806298839687677,exit_signal
ADA/USDT,2022-02-19 16:25:00,2022-02-19 16:30:00,0.999,1.001,1.9561722961040287,-2.1423834928313568e-16,-1.0951916132838564e-16,exit_signal
LINK/USDT,2022-02-19 16:05:00,2022-02-19 16:30:00,15.49,15.54,1.954948088525911,0.002394148821131985,0.001224661071659066,exit_signal
NEAR/USDT,2022-02-19 16:20:00,2022-02-19 16:30:00,10.299,10.257,1.9561722961040287,-0.011881766594337631,-0.006073987765802488,exit_signal
XRP/USDT,2022-02-19 16:30:00,2022-02-19 16:35:00,0.8391,0.8404,1.9530413822388706,-0.0008833025915379535,-0.00045227028959590135,exit_signal
XRP/USDT,2022-02-19 16:40:00,2022-02-19 16:45:00,0.8355,0.8352,1.952749892383663,-0.0046059655450872775,-0.00235870736086172,exit_signal
LINK/USDT,2022-02-19 16:45:00,2022-02-19 16:50:00,15.41,15.39,1.9512299237537842,-0.006432347834308333,-0.00329656067488641,exit_signal
NEAR/USDT,2022-02-19 16:40:00,2022-02-19 16:50:00,10.187,10.155,1.952749892383663,-0.01003345782537997,-0.005138117208206541,exit_signal
UNI/USDT,2022-02-19 16:45:00,2022-02-19 16:50:00,10.07,10.07,1.9512299237537842,-0.0039024598475075685,-0.002,exit_signal
AVAX/USDT,2022-02-19 16:55:00,2022-02-19 17:05:00,83.81,84.29,1.9445083961364096,0.007236513169728598,0.003721512945949218,exit_signal
ZEC/USDT,2022-02-19 16:50:00,2022-02-19 17:05:00,113.9,114.2,1.9445083961364096,0.0012274815951027417,0.0006312554872695095,exit_signal
DOGE/USDT,2022-02-19 17:05:00,2022-02-19 17:10:00,0.141,0.1411,1.947301514408804,-0.0025149191898851822,-0.0012914893617020093,exit_signal
ADA/USDT,2022-02-19 16:55:00,2022-02-19 17:35:00,0.992,0.996,1.9445083961364096,0.003943902109905709,0.0020282258064516167,exit_signal
LINK/USDT,2022-02-19 17:05:00,2022-02-19 17:40:00,15.33,15.36,1.947301514408804,-8.764762197934232e-05,-4.5009784735853774e-05,exit_signal
ADA/USDT,2022-02-19 17:45:00,2022-02-19 17:50:00,0.994,0.998,1.9477441550571575,0.003934678333354908,0.00202012072434608,exit_signal
UNI/USDT,2022-02-19 17:10:00,2022-02-19 17:50:00,10.06,10.07,1.9464715910761419,-0.0019600156279922206,-0.0010069582504970394,exit_signal
AVAX/USDT,2022-02-19 18:00:00,2022-02-19 18:05:00,84.19,84.27,1.948395793749927,-0.0020472157253251205,-0.0010507186126618568,exit_signal
NEAR/USDT,2022-02-19 18:10:00,2022-02-19 18:15:00,10.142,10.157,1.9477202125605697,-0.0010176463622912002,-0.0005224807730230163,exit_signal
AVAX/USDT,2022-02-19 18:25:00,2022-02-19 18:40:00,83.67,83.91,1.9473843892610139,0.0016855453265241147,0.000865543205449921,exit_signal
ADA/USDT,2022-02-19 18:40:00,2022-02-19 18:45:00,0.99,0.99,1.947940619218767,-0.003895881238437534,-0.002,exit_signal
ZEC/USDT,2022-02-19 18:00:00,2022-02-19 20:15:00,113.4,112.1,1.948395793749927,-0.02621056246354088,-0.013452380952381052,exit_signal
ADA/USDT,2022-02-19 20:15:00,2022-02-19 20:20:00,0.986,0.987,1.938005492797114,-0.0019124536962389356,-0.0009868154158215003,exit_signal
TRX/USDT,2022-02-19 20:20:00,2022-02-19 20:30:00,0.06312,0.06312,1.937374383077355,-0.0038747487661547103,-0.002,exit_signal
ADA/USDT,2022-02-19 20:40:00,2022-02-19 20:45:00,0.986,0.987,1.9360957159845242,-0.0019105690990394936,-0.0009868154158215003,exit_signal
UNI/USDT,2022-02-19 20:45:00,2022-02-19 20:50:00,9.95,9.97,1.9354652281818412,1.5561529473081138e-05,8.040201005160656e-06,exit_signal
UNI/USDT,2022-02-19 20:55:00,2022-02-19 21:00:00,9.95,9.97,1.9354703634865673,1.556157076196404e-05,8.040201005161008e-06,exit_signal
XRP/USDT,2022-02-19 17:35:00,2022-02-19 22:10:00,0.8359,0.8122,1.9477730787724108,-0.05906489625317722,-0.03032432109103953,exit_signal
NEAR/USDT,2022-02-19 18:45:00,2022-02-19 22:25:00,10.108,9.925,1.9466549784100824,-0.03910122677399425,-0.020086367233874143,exit_signal
ZEC/USDT,2022-02-19 22:20:00,2022-02-19 22:25:00,110.7,111.1,1.9159840830413704,0.003084267060505473,0.0016097560975608985,exit_signal
UNI/USDT,2022-02-19 21:10:00,2022-02-19 22:30:00,9.95,9.93,1.9354754988049188,-0.007757463607270285,-0.004008040201004983,exit_signal
XRP/USDT,2022-02-19 22:45:00,2022-02-19 22:50:00,0.8163,0.817,1.90153852334552,-0.002174085389977362,-0.0011433296582139866,exit_signal
ZEC/USDT,2022-02-20 00:15:00,2022-02-20 00:20:00,111.3,111.1,1.9008210751668277,-0.007213897773139924,-0.0037951482479784628,exit_signal
AAVE/USDT,2022-02-20 00:25:00,2022-02-20 00:30:00,144.4,144.3,1.8984404889016915,-0.005110275748172276,-0.002691828254847606,exit_signal
NEAR/USDT,2022-02-20 00:30:00,2022-02-20 01:25:00,9.946,9.94,1.8967540979047948,-0.004936595272306852,-0.002602654333400385,exit_signal
AAVE/USDT,2022-02-20 01:25:00,2022-02-20 01:30:00,143.6,143.9,1.8951250214649333,0.00016496561816388075,8.704735376052509e-05,exit_signal
